Employee #,First Name,Preferred Name,Last Name,First Name Last Name,Job Title,Department,Division,Reporting to,Hire Date,Work Email,Birth Date,Gender,Employment Status,City,State,Zip Code,Compensation: Date,Pay rate,Time Type,Exempt,Pay Schedule,Termination Date,Radford Level,Bonus Type,Bonus Amount,EEID
EMP00467,Stella,,Martin,Stella Martin,CS Manager,Customer Support,Customer Success,EMP00012,2024-01-17,stella.martin@theguild.com,1980-07-26,Female,Active,Lehi,UT,84043,2026-01-01,165923,Hourly,Exempt,Monthly,,M1,Commission,49776,EEID00467
EMP00468,Rachel,,Murphy,Rachel Murphy,CS Team Lead,Renewals,Customer Success,EMP00134,2019-05-26,rachel.murphy@theguild.com,1997-09-14,Non-Binary,Active,Boston,MA,02101,2026-01-01,137565,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,4126,EEID00468
EMP00469,June,,Hernandez,June Hernandez,Marketing Coordinator,Demand Generation,Marketing,EMP00445,2018-07-03,june.hernandez@theguild.com,1985-08-20,Male,Active,Boulder,CO,80301,2026-01-01,59582,Salary,Exempt,Monthly,,P1,No Bonus,0,EEID00469
EMP00470,Matt,,Martin,Matt Martin,Operations Analyst,Corporate Strategy,Operations,EMP00404,2018-12-08,matt.martin@theguild.com,1986-05-27,,Active,Portland,OR,97201,2026-01-01,88420,Salary,Non-Exempt,Bi-Weekly,,P2,Commission,17684,EEID00470
EMP00471,Reid,,Wilson,Reid Wilson,Software Engineer,Data Engineering,Engineering & Technology,EMP00152,2019-05-26,reid.wilson@theguild.com,1998-11-03,Male,Active,Phoenix,AZ,85001,2026-01-01,107504,Hourly,Exempt,Bi-Weekly,,P2,Annual Bonus,8600,EEID00471
EMP00472,James,,Perez,James Perez,Senior HR Business Partner,Legal,G&A,EMP00282,2019-12-21,james.perez@theguild.com,1998-08-13,Non-Binary,Active,Dallas,TX,75201,2026-01-01,119795,Salary,Exempt,Twice a Month,,P3,Annual Bonus,3593,EEID00472
EMP00473,David,,King,David King,Sales Development Representative,Sales Operations,Sales & Revenue,EMP00367,2025-09-13,david.king@theguild.com,1998-01-14,Female,Active,Lehi,UT,84043,2026-01-01,65420,Hourly,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,1962,EEID00473
EMP00474,Matt,,Harris,Matt Harris,Senior Customer Success Manager,Renewals,Customer Success,EMP00185,2023-11-03,matt.harris@theguild.com,1985-04-06,Non-Binary,Active,Atlanta,GA,30301,2026-01-01,135001,Hourly,Exempt,Bi-Weekly,,P3,Annual Bonus,13500,EEID00474
EMP00475,Aria,,Clark,Aria Clark,Operations Associate,Data Analytics & Insights,Operations,EMP00162,2023-09-15,aria.clark@theguild.com,1981-02-13,,Active,Austin,TX,73301,2026-01-01,58068,Salary,Non-Exempt,Monthly,,P1,Commission,17420,EEID00475
EMP00476,Aria,,Mitchell,Aria Mitchell,Financial Analyst,Legal,G&A,EMP00353,2023-11-15,aria.mitchell@theguild.com,1985-02-04,Female,Active,Boulder,CO,80301,2026-01-01,107851,Salary,Non-Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00476
EMP00477,Ethan,,Morris,Ethan Morris,Staff Product Manager,UX Research,Product,EMP00363,2023-06-02,ethan.morris@theguild.com,1988-03-02,Non-Binary,Contractor,Los Angeles,CA,90001,2026-01-01,146172,Salary,Exempt,Monthly,,P4,Annual Bonus,11693,EEID00477
EMP00478,Alex,,Campbell,Alex Campbell,Senior Financial Analyst,Payroll,G&A,EMP00445,2019-03-15,alex.campbell@theguild.com,1975-03-26,Non-Binary,Active,San Francisco,CA,94101,2026-01-01,145484,Hourly,Exempt,Bi-Weekly,,P3,Annual Bonus,11638,EEID00478
EMP00479,Nora,,Thompson,Nora Thompson,Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00112,2021-05-10,nora.thompson@theguild.com,1991-05-08,,Terminated,New York,NY,10001,2026-01-01,106916,Salary,Exempt,Twice a Month,2023-01-15,P2,Commission,21383,EEID00479
EMP00480,Reid,,Collins,Reid Collins,Enterprise Account Executive,Mid-Market Sales,Sales & Revenue,EMP00408,2019-07-02,reid.collins@theguild.com,1992-09-12,,Active,Denver,CO,80201,2026-01-01,158182,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,4745,EEID00480
EMP00481,Casey,,Hernandez,Casey Hernandez,Senior Financial Analyst,Talent Acquisition,G&A,EMP00467,2022-05-12,casey.hernandez@theguild.com,1980-11-23,Male,Active,New York,NY,10001,2026-01-01,137051,Salary,Exempt,Twice a Month,,P3,Commission,41115,EEID00481
EMP00482,Morgan,,Rodriguez,Morgan Rodriguez,Product Manager,UX Research,Product,EMP00009,2024-12-04,morgan.rodriguez@theguild.com,1981-11-03,Female,Active,Salt Lake City,UT,84101,2026-01-01,108158,Salary,Non-Exempt,Monthly,,P2,Commission,10815,EEID00482
EMP00483,Olivia,,Evans,Olivia Evans,Software Engineer,Data Engineering,Engineering & Technology,EMP00088,2019-06-26,olivia.evans@theguild.com,1992-12-31,Male,Active,Boulder,CO,80301,2026-01-01,111057,Salary,Exempt,Bi-Weekly,,P2,Annual Bonus,3331,EEID00483
EMP00484,Kevin,,Morgan,Kevin Morgan,Design Manager,Product Operations,Product,EMP00009,2018-09-09,kevin.morgan@theguild.com,1997-11-14,,Active,Chicago,IL,60601,2026-01-01,144926,Salary,Exempt,Bi-Weekly,,M1,Commission,28985,EEID00484
EMP00485,Will,,Davis,Will Davis,Senior Account Executive,Revenue Operations,Sales & Revenue,EMP00014,2023-04-18,will.davis@theguild.com,1987-07-27,Male,Active,San Francisco,CA,94101,2026-01-01,125961,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,10076,EEID00485
EMP00486,Rachel,,Taylor,Rachel Taylor,Marketing Coordinator,Events & Community,Marketing,EMP00134,2022-04-23,rachel.taylor@theguild.com,1978-11-30,Male,Active,Atlanta,GA,30301,2026-01-01,77379,Salary,Exempt,Bi-Weekly,,P1,Annual Bonus,11606,EEID00486
EMP00487,Drew,,Davis,Drew Davis,Staff Software Engineer,Security,Engineering & Technology,EMP00345,2020-02-25,drew.davis@theguild.com,1993-10-04,Non-Binary,Active,Raleigh,NC,27601,2026-01-01,170820,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,8541,EEID00487
EMP00488,Ethan,,Lewis,Ethan Lewis,HR Coordinator,Legal,G&A,EMP00484,2018-09-07,ethan.lewis@theguild.com,1983-07-14,,Active,Boston,MA,02101,2026-01-01,72162,Salary,Exempt,Bi-Weekly,,P1,Annual Bonus,10824,EEID00488
EMP00489,Reid,,Murphy,Reid Murphy,CS Team Lead,Customer Success Management,Customer Success,EMP00271,2018-02-06,reid.murphy@theguild.com,1998-01-01,,Active,San Francisco,CA,94101,2026-01-01,174794,Salary,Exempt,Bi-Weekly,,P4,Commission,52438,EEID00489
EMP00490,Will,,Nguyen,Will Nguyen,Associate Product Manager,UX Research,Product,EMP00250,2020-05-10,will.nguyen@theguild.com,1998-12-24,Male,Active,New York,NY,10001,2026-01-01,56494,Salary,Exempt,Bi-Weekly,,P1,Annual Bonus,2824,EEID00490
EMP00491,Dylan,,Baker,Dylan Baker,Senior Customer Success Manager,Implementation & Onboarding,Customer Success,EMP00301,2019-12-25,dylan.baker@theguild.com,1986-06-26,Male,Active,San Jose,CA,95101,2026-01-01,145074,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,11605,EEID00491
EMP00492,Noah,,Nelson,Noah Nelson,Account Executive,Sales Development,Sales & Revenue,EMP00376,2023-07-25,noah.nelson@theguild.com,1983-02-21,,Active,Chicago,IL,60601,2026-01-01,93364,Hourly,Non-Exempt,Bi-Weekly,,P2,Commission,9336,EEID00492
EMP00493,Andrew,,Gonzalez,Andrew Gonzalez,Customer Success Manager,Professional Services,Customer Success,EMP00157,2020-10-01,andrew.gonzalez@theguild.com,1995-05-31,,Terminated,Boise,ID,83701,2026-01-01,100326,Salary,Exempt,Bi-Weekly,2025-03-18,P2,Annual Bonus,10032,EEID00493
EMP00494,Isla,,Rodriguez,Isla Rodriguez,HRBP Lead,Finance,G&A,EMP00009,2019-08-08,isla.rodriguez@theguild.com,1975-08-10,Male,Active,San Jose,CA,95101,2026-01-01,142211,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,11376,EEID00494
EMP00495,June,,Campbell,June Campbell,Operations Associate,Data Analytics & Insights,Operations,EMP00414,2024-02-05,june.campbell@theguild.com,1986-12-31,Male,Active,Salt Lake City,UT,84101,2026-01-01,70742,Salary,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,2122,EEID00495
EMP00496,Riley,,Miller,Riley Miller,Senior CS Manager,Implementation & Onboarding,Customer Success,EMP00012,2020-07-14,riley.miller@theguild.com,1992-04-04,Male,Active,Phoenix,AZ,85001,2026-01-01,209779,Hourly,Exempt,Bi-Weekly,,M2,Annual Bonus,16782,EEID00496
EMP00497,Lauren,,Davis,Lauren Davis,Senior Product Manager,Product Management,Product,EMP00344,2023-12-13,lauren.davis@theguild.com,1990-01-08,Female,Active,Austin,TX,73301,2026-01-01,145350,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,14535,EEID00497
EMP00498,Stephanie,,Cook,Stephanie Cook,Senior HR Business Partner,Facilities & Admin,G&A,EMP00467,2021-08-04,stephanie.cook@theguild.com,1981-08-18,,Active,Portland,OR,97201,2026-01-01,122766,Salary,Exempt,Monthly,,P3,Annual Bonus,6138,EEID00498
EMP00499,Ivy,,Stewart,Ivy Stewart,Senior Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00134,2023-05-26,ivy.stewart@theguild.com,1993-07-27,Non-Binary,Active,Dallas,TX,75201,2026-01-01,126171,Salary,Exempt,Bi-Weekly,,P3,Commission,25234,EEID00499
EMP00500,Kayla,,Harris,Kayla Harris,Associate Director of Marketing,Corporate Communications,Marketing,EMP00391,2020-04-12,kayla.harris@theguild.com,1975-10-09,Non-Binary,Active,Chicago,IL,60601,2026-01-01,140479,Salary,Exempt,Bi-Weekly,,P4,Annual Bonus,4214,EEID00500
EMP00501,Amanda,,Rogers,Amanda Rogers,Senior Software Engineer,Software Engineering,Engineering & Technology,EMP00151,2018-08-17,amanda.rogers@theguild.com,1981-03-07,Male,Active,Lehi,UT,84043,2026-01-01,135172,Hourly,Exempt,Bi-Weekly,,P3,Annual Bonus,6758,EEID00501
EMP00502,Noah,,Phillips,Noah Phillips,Junior Software Engineer,Platform Engineering,Engineering & Technology,EMP00157,2024-05-20,noah.phillips@theguild.com,1993-09-06,Female,Active,Atlanta,GA,30301,2026-01-01,82441,Salary,Exempt,Bi-Weekly,,P1,Annual Bonus,2473,EEID00502
EMP00503,Leo,,Campbell,Leo Campbell,Senior Product Manager,UX Research,Product,EMP00092,2022-10-02,leo.campbell@theguild.com,1995-05-19,Non-Binary,Active,San Jose,CA,95101,2026-01-01,123793,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,12379,EEID00503
EMP00504,Samantha,,Ramirez,Samantha Ramirez,Staff Product Manager,UX Research,Product,EMP00023,2025-04-27,samantha.ramirez@theguild.com,1993-03-04,,Active,Boston,MA,02101,2026-01-01,161240,Salary,Exempt,Twice a Month,,P4,Commission,32248,EEID00504
EMP00505,Avery,,Collins,Avery Collins,Sales Development Representative,Channel & Partnerships,Sales & Revenue,EMP00344,2018-02-14,avery.collins@theguild.com,1988-11-12,Female,Active,Salt Lake City,UT,84101,2026-01-01,66885,Salary,Exempt,Monthly,,P1,Annual Bonus,10032,EEID00505
EMP00506,Casey,,Thomas,Casey Thomas,Sales Development Representative,Mid-Market Sales,Sales & Revenue,EMP00341,2020-03-09,casey.thomas@theguild.com,1989-02-08,,Active,Salt Lake City,UT,84101,2026-01-01,56574,Salary,Non-Exempt,Bi-Weekly,,P1,Commission,16972,EEID00506
EMP00507,Chris,,Roberts,Chris Roberts,Finance Associate,Legal,G&A,EMP00366,2023-03-12,chris.roberts@theguild.com,1978-07-14,Male,Active,San Jose,CA,95101,2026-01-01,74240,Salary,Exempt,Bi-Weekly,,P1,No Bonus,0,EEID00507
EMP00508,Nicole,,Collins,Nicole Collins,HR Generalist,People & HR,G&A,EMP00345,2024-11-05,nicole.collins@theguild.com,1978-05-13,Female,Active,Boise,ID,83701,2026-01-01,88598,Hourly,Exempt,Twice a Month,,P2,Annual Bonus,4429,EEID00508
EMP00509,David,,Collins,David Collins,Senior Software Engineer,Quality Assurance,Engineering & Technology,EMP00416,2022-01-28,david.collins@theguild.com,1990-11-07,Male,Active,Salt Lake City,UT,84101,2026-01-01,111167,Salary,Exempt,Monthly,,P3,Annual Bonus,16675,EEID00509
EMP00510,Andrew,,Turner,Andrew Turner,Operations Manager,FP&A,Operations,EMP00135,2022-07-01,andrew.turner@theguild.com,1993-05-07,Female,Contractor,Provo,UT,84601,2026-01-01,177617,Hourly,Exempt,Monthly,,P4,Annual Bonus,14209,EEID00510
EMP00511,Ethan,,Allen,Ethan Allen,Senior Operations Analyst,Program Management,Operations,EMP00415,2024-04-16,ethan.allen@theguild.com,1975-05-11,Female,Active,San Jose,CA,95101,2026-01-01,138157,Salary,Exempt,Bi-Weekly,,P3,No Bonus,0,EEID00511
EMP00512,Emma,,Harris,Emma Harris,Product Manager,Product Operations,Product,EMP00353,2022-06-14,emma.harris@theguild.com,1994-06-06,Female,Active,Lehi,UT,84043,2026-01-01,86127,Hourly,Exempt,Monthly,,P2,Annual Bonus,2583,EEID00512
EMP00513,Luke,,Jones,Luke Jones,Enterprise Account Executive,Revenue Operations,Sales & Revenue,EMP00282,2021-08-04,luke.jones@theguild.com,2000-06-27,Male,Active,Lehi,UT,84043,2026-01-01,142492,Salary,Exempt,Twice a Month,,P4,Annual Bonus,7124,EEID00513
EMP00514,Quinn,,Morgan,Quinn Morgan,Operations Manager,Data Analytics & Insights,Operations,EMP00010,2019-12-23,quinn.morgan@theguild.com,1978-10-01,Female,Contractor,Phoenix,AZ,85001,2026-01-01,148860,Salary,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00514
EMP00515,Olivia,,Sanchez,Olivia Sanchez,Staff Software Engineer,Data Engineering,Engineering & Technology,EMP00261,2019-11-05,olivia.sanchez@theguild.com,1983-11-28,Non-Binary,Active,San Jose,CA,95101,2026-01-01,178885,Salary,Exempt,Twice a Month,,P4,Annual Bonus,14310,EEID00515
EMP00516,Ivy,,Walker,Ivy Walker,CS Team Lead,Renewals,Customer Success,EMP00204,2021-07-20,ivy.walker@theguild.com,1975-08-21,Female,Active,Provo,UT,84601,2026-01-01,135650,Salary,Exempt,Bi-Weekly,,P4,No Bonus,0,EEID00516
EMP00517,Matt,,Young,Matt Young,Senior Ops Manager,Data Analytics & Insights,Operations,EMP00014,2022-09-18,matt.young@theguild.com,1999-07-01,Female,Active,Provo,UT,84601,2026-01-01,179527,Salary,Exempt,Monthly,,M2,Annual Bonus,8976,EEID00517
EMP00518,Nicole,,Thompson,Nicole Thompson,Associate Product Manager,Product Design,Product,EMP00306,2021-12-13,nicole.thompson@theguild.com,1999-05-02,,Terminated,Seattle,WA,98101,2026-01-01,55530,Hourly,Non-Exempt,Twice a Month,2025-10-25,P1,Commission,11106,EEID00518
EMP00519,Daniel,,Morgan,Daniel Morgan,Product Manager,Product Operations,Product,EMP00289,2025-04-14,daniel.morgan@theguild.com,1975-09-27,,Active,Phoenix,AZ,85001,2026-01-01,105006,Salary,Exempt,Monthly,,P2,Annual Bonus,3150,EEID00519
EMP00520,Violet,,Campbell,Violet Campbell,Operations Associate,Program Management,Operations,EMP00301,2023-04-08,violet.campbell@theguild.com,1980-07-31,Non-Binary,Active,Denver,CO,80201,2026-01-01,76879,Salary,Non-Exempt,Twice a Month,,P1,Annual Bonus,3843,EEID00520
EMP00521,Owen,,Rogers,Owen Rogers,Senior Ops Manager,FP&A,Operations,EMP00014,2018-03-05,owen.rogers@theguild.com,1976-03-06,Female,Active,Phoenix,AZ,85001,2026-01-01,167538,Salary,Exempt,Monthly,,M2,Commission,16753,EEID00521
EMP00522,Wren,,Stewart,Wren Stewart,Finance Manager,Procurement,G&A,EMP00193,2019-12-13,wren.stewart@theguild.com,1993-01-30,Non-Binary,Active,Dallas,TX,75201,2026-01-01,160648,Salary,Exempt,Twice a Month,,P4,Annual Bonus,16064,EEID00522
EMP00523,Stella,,Anderson,Stella Anderson,Staff Software Engineer,Quality Assurance,Engineering & Technology,EMP00208,2024-08-27,stella.anderson@theguild.com,1981-11-12,Male,Active,San Francisco,CA,94101,2026-01-01,156129,Hourly,Exempt,Monthly,,P4,No Bonus,0,EEID00523
EMP00524,Bryn,,Harris,Bryn Harris,Senior Software Engineer,Quality Assurance,Engineering & Technology,EMP00245,2021-01-31,bryn.harris@theguild.com,1978-09-21,Female,Active,Lehi,UT,84043,2026-01-01,147763,Salary,Exempt,Twice a Month,,P3,Annual Bonus,4432,EEID00524
EMP00525,Ash,,Murphy,Ash Murphy,Junior Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00261,2023-07-05,ash.murphy@theguild.com,1975-12-26,,Terminated,Austin,TX,73301,2026-01-01,64255,Hourly,Non-Exempt,Bi-Weekly,2023-07-10,P1,Commission,6425,EEID00525
EMP00526,Cole,,Baker,Cole Baker,Staff Software Engineer,Security,Engineering & Technology,EMP00185,2023-06-06,cole.baker@theguild.com,1999-07-07,Male,Active,Boston,MA,02101,2026-01-01,145558,Salary,Exempt,Monthly,,P4,Annual Bonus,11644,EEID00526
EMP00527,Wren,,Campbell,Wren Campbell,Sales Development Representative,Mid-Market Sales,Sales & Revenue,EMP00362,2025-10-03,wren.campbell@theguild.com,1980-09-04,Non-Binary,Active,Denver,CO,80201,2026-01-01,62087,Salary,Non-Exempt,Bi-Weekly,,P1,Annual Bonus,1862,EEID00527
EMP00528,Ivy,,Gonzalez,Ivy Gonzalez,Senior Software Engineer,AI & Machine Learning,Engineering & Technology,EMP00408,2025-09-15,ivy.gonzalez@theguild.com,1987-08-11,,Active,Dallas,TX,75201,2026-01-01,137492,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,6874,EEID00528
EMP00529,Ash,,Edwards,Ash Edwards,Operations Analyst,Program Management,Operations,EMP00404,2024-05-12,ash.edwards@theguild.com,1990-10-31,Non-Binary,Active,Portland,OR,97201,2026-01-01,109239,Salary,Exempt,Twice a Month,,P2,Commission,10923,EEID00529
EMP00530,Aurora,,Hernandez,Aurora Hernandez,Staff Software Engineer,Architecture,Engineering & Technology,EMP00011,2018-10-25,aurora.hernandez@theguild.com,1984-08-26,Non-Binary,Active,Los Angeles,CA,90001,2026-01-01,161103,Hourly,Exempt,Bi-Weekly,,P4,Annual Bonus,8055,EEID00530
EMP00531,Matt,,Evans,Matt Evans,Sales Manager,Mid-Market Sales,Sales & Revenue,EMP00010,2023-11-30,matt.evans@theguild.com,1984-10-02,Male,Terminated,Austin,TX,73301,2026-01-01,150498,Hourly,Exempt,Bi-Weekly,2026-02-24,M1,Commission,15049,EEID00531
EMP00532,Drew,,Rivera,Drew Rivera,Operations Manager,Business Operations,Operations,EMP00204,2019-05-04,drew.rivera@theguild.com,1980-07-26,,Active,Raleigh,NC,27601,2026-01-01,155979,Hourly,Exempt,Monthly,,P4,Annual Bonus,15597,EEID00532
EMP00533,Rowan,,Lee,Rowan Lee,Customer Success Associate,Professional Services,Customer Success,EMP00008,2018-10-12,rowan.lee@theguild.com,1996-01-29,Male,Terminated,New York,NY,10001,2026-01-01,76091,Hourly,Exempt,Monthly,2024-08-05,P1,Annual Bonus,2282,EEID00533
EMP00534,Will,,Moore,Will Moore,Senior Account Executive,Revenue Operations,Sales & Revenue,EMP00306,2019-02-25,will.moore@theguild.com,1976-04-24,Female,Active,Minneapolis,MN,55401,2026-01-01,130777,Hourly,Exempt,Monthly,,P3,Annual Bonus,19616,EEID00534
EMP00535,Jordan,,Rodriguez,Jordan Rodriguez,Staff Software Engineer,AI & Machine Learning,Engineering & Technology,EMP00193,2019-03-30,jordan.rodriguez@theguild.com,1977-02-25,Non-Binary,Active,Atlanta,GA,30301,2026-01-01,140768,Salary,Exempt,Monthly,,P4,Annual Bonus,4223,EEID00535
EMP00536,Hannah,,Perez,Hannah Perez,Financial Analyst,Payroll,G&A,EMP00112,2020-09-12,hannah.perez@theguild.com,2000-12-03,,Active,New York,NY,10001,2026-01-01,110192,Hourly,Non-Exempt,Monthly,,P2,Commission,33057,EEID00536
EMP00537,Olivia,,Lee,Olivia Lee,Senior Operations Analyst,FP&A,Operations,EMP00251,2020-05-20,olivia.lee@theguild.com,1975-08-04,Female,Active,Denver,CO,80201,2026-01-01,128134,Salary,Exempt,Monthly,,P3,Commission,12813,EEID00537
EMP00538,Zoe,,Gonzalez,Zoe Gonzalez,Senior Marketing Manager,Brand Marketing,Marketing,EMP00152,2023-01-28,zoe.gonzalez@theguild.com,1998-01-12,Female,Active,Seattle,WA,98101,2026-01-01,147945,Salary,Exempt,Bi-Weekly,,P3,Annual Bonus,14794,EEID00538
EMP00539,Kevin,,Jones,Kevin Jones,Senior Account Executive,Channel & Partnerships,Sales & Revenue,EMP00088,2018-04-28,kevin.jones@theguild.com,1996-05-12,,Active,Chicago,IL,60601,2026-01-01,135209,Salary,Exempt,Twice a Month,,P3,Annual Bonus,10816,EEID00539
EMP00540,Hannah,,Davis,Hannah Davis,Customer Success Manager,Customer Success Management,Customer Success,EMP00408,2025-04-10,hannah.davis@theguild.com,1992-02-28,,Active,San Jose,CA,95101,2026-01-01,112911,Hourly,Non-Exempt,Bi-Weekly,,P2,Annual Bonus,3387,EEID00540
EMP00541,Emma,,Gonzalez,Emma Gonzalez,Associate Director of Marketing,Content Marketing,Marketing,EMP00014,2024-06-14,emma.gonzalez@theguild.com,1986-12-10,Female,Active,Seattle,WA,98101,2026-01-01,179640,Salary,Exempt,Monthly,,P4,Annual Bonus,5389,EEID00541
EMP00542,Reid,,Miller,Reid Miller,Enterprise Account Executive,Sales Development,Sales & Revenue,EMP00245,2021-11-24,reid.miller@theguild.com,1987-12-02,Non-Binary,Active,Portland,OR,97201,2026-01-01,141639,Hourly,Exempt,Bi-Weekly,,P4,Annual Bonus,7081,EEID00542
EMP00543,David,,Lopez,David Lopez,Senior Customer Success Manager,Renewals,Customer Success,EMP00024,2022-10-19,david.lopez@theguild.com,1989-12-26,Male,Active,Los Angeles,CA,90001,2026-01-01,125651,Hourly,Exempt,Bi-Weekly,,P3,Annual Bonus,12565,EEID00543
EMP00544,Hannah,,Rivera,Hannah Rivera,Junior Software Engineer,Quality Assurance,Engineering & Technology,EMP00008,2025-08-17,hannah.rivera@theguild.com,1988-01-15,Female,Active,Chicago,IL,60601,2026-01-01,74108,Hourly,Exempt,Monthly,,P1,Annual Bonus,11116,EEID00544
EMP00545,Matt,,Evans,Matt Evans,Senior Software Engineer,DevOps & Infrastructure,Engineering & Technology,EMP00257,2021-05-18,matt.evans@theguild.com,1989-12-20,,Active,Portland,OR,97201,2026-01-01,127988,Salary,Exempt,Twice a Month,,P3,Annual Bonus,10239,EEID00545
EMP00546,Sam,,Mitchell,Sam Mitchell,Customer Success Manager,Renewals,Customer Success,EMP00355,2019-01-01,sam.mitchell@theguild.com,1983-09-11,,Active,Chicago,IL,60601,2026-01-01,89282,Hourly,Non-Exempt,Bi-Weekly,,P2,No Bonus,0,EEID00546
EMP00547,Olivia,,Rivera,Olivia Rivera,HR Generalist,Compliance,G&A,EMP00376,2025-11-14,olivia.rivera@theguild.com,1990-05-26,Male,Active,Portland,OR,97201,2026-01-01,101705,Salary,Exempt,Monthly,,P2,Commission,30511,EEID00547
EMP00548,Ezra,,Torres,Ezra Torres,Operations Associate,Data Analytics & Insights,Operations,EMP00152,2021-04-22,ezra.torres@theguild.com,1975-09-13,,Active,Salt Lake City,UT,84101,2026-01-01,70280,Salary,Non-Exempt,Twice a Month,,P1,Annual Bonus,2108,EEID00548
